date,Tripura,Eastern Grid Total,Western Grid Total,Total (MW),Gas (Public),HVDC,Gas (Private),Oil (Private),Coal,Hydro,Oil (Public)
12/26/2018 21:00,110,5615,2192,7807,4040,689,1557,1053,221,32,105
12/26/2018 22:00,100,5268,1933,7201,3947,689,1735,471,219,32,8
12/26/2018 23:00,88,4476,1847,6323,3732,689,1413,140,220,32,9
12/27/2018 0:00,84,4381,1593,5974,3741,506,1358,23,220,33,9
12/27/2018 1:00,76,4144,1269,5413,3560,350,1160,7,219,33,8
12/27/2018 2:00,70,3921,1256,5177,3392,349,1107,7,219,33,0
12/27/2018 3:00,68,3804,1185,4989,3162,349,1152,7,219,32,0
12/27/2018 4:00,66,3639,1166,4805,3053,349,1080,7,219,31,0
12/27/2018 5:00,70,3623,1154,4777,3022,349,1079,7,219,31,0
12/27/2018 6:00,72,3775,1145,4920,3154,349,1089,7,219,30,0
12/27/2018 7:00,68,4070.41,1230,5300.41,3392,349,1226,15,219,30,0
12/27/2018 8:00,74,4412.8,1469,5881.8,3491,546,1448,64,221,30,0
12/27/2018 9:00,82,4699,1565,6264,3628,546,1475,268,221,30,0
12/27/2018 10:00,86,4860.4,1518,6378.4,3575,546,1329,571,220,32,0
12/27/2018 11:00,90,4977.7,1466,6443.7,3543,545,1324,669,219,32,0
12/27/2018 12:00,92,5233.01,1443,6676.01,3651,546,1427,687,219,32,0
12/27/2018 13:00,94,5285.7,1337,6622.7,3630,546,1364,667,219,82,0
12/27/2018 14:00,94,5057.6,1242,6299.6,3467,546,1369,558,219,32,0
12/27/2018 15:00,90,4913.6,1301,6214.6,3506,547,1295,511,220,33,0
12/27/2018 16:00,90,4873.4,1374,6247.4,3597,546,1277,470,219,33,10
12/27/2018 17:00,96,4945.5,1525,6470.5,3524,609,1174,677,223,33,134
12/27/2018 18:00,118,5797,2127,7924,3969,691,1468,1166,220,32,260
12/27/2018 19:00,118,5976,2202,8178,3990,691,1514,1366,221,41,237
12/27/2018 20:00,112,5864,2152,8016,3981,691,1596,1213,220,41,162
12/27/2018 21:00,108,5677,2058,7735,4012,691,1621,985,221,41,56
12/27/2018 22:00,98,5269,1794,7063,4026,691,1609,369,220,41,9
12/27/2018 23:00,88,4716,1657,6373,3912,691,1390,32,220,40,0
12/28/2018 0:00,82,4496,1382,5878,3866,449,1210,7,224,40,0
12/28/2018 1:00,74,4209,1231,5440,3610,303,1181,7,224,41,0
12/28/2018 2:00,70,4038,1136,5174,3424,305,1103,7,224,41,0
12/28/2018 3:00,68,3873,1104,4977,3231,304,1103,7,223,41,0
12/28/2018 4:00,68,3783,1092,4875,3152,304,1080,7,223,41,0
12/28/2018 5:00,68,3715,1094,4809,3171,304,995,7,223,41,0
12/28/2018 6:00,68,4162,598,4760,3155,0,1234,39,223,41,0
12/28/2018 7:00,70,4079.2,880,4959.2,3117,195,1195,117,223,41,0
12/28/2018 8:00,70,4457.6,944,5401.6,3473,304,1153,102,223,70,0
12/28/2018 9:00,78,4745.3,922,5667.3,3644,304,1227,143,219,40,0
12/28/2018 10:00,78,4664.6,951,5615.6,3571,352,1198,137,222,40,0
12/28/2018 11:00,80,4699.7,960,5659.7,3573,352,1237,136,221,40,0
12/28/2018 12:00,82,4854.9,971,5825.9,3591,352,1379,136,221,40,3
12/28/2018 13:00,88,4819.8,1025,5844.8,3540,351,1453,133,222,40,4
12/28/2018 14:00,78,3988.5,1094,5082.5,3218,352,1106,49,221,40,4
12/28/2018 15:00,78,4144.7,1094,5238.7,3378,352,1100,49,223,40,8
12/28/2018 16:00,80,4141.4,1087,5228.4,3386,352,1094,49,222,40,5
12/28/2018 17:00,82,4263.51,1280,5543.51,3366,434,1091,262,222,40,46
12/28/2018 18:00,106,5193,1958,7151,3706,692,1253,960,222,40,172
12/28/2018 19:00,106,5526,1852,7378,4004,692,1811,424,223,40,78
12/28/2018 20:00,106,5451,1905,7356,4187,694,1864,216,223,40,26
12/28/2018 21:00,102,5251,1845,7096,4070,694,1835,131,224,40,0
12/28/2018 22:00,90,4829,1710,6539,3736,694,1664,93,222,40,0
12/28/2018 23:00,80,4093,1531,5624,3483,693,1099,7,222,40,0
12/29/2018 0:00,74,3937,1274,5211,3372,421,1076,7,221,40,0
12/29/2018 1:00,70,3652,1166,4818,3108,308,1063,7,222,40,0
12/29/2018 2:00,66,3474,1190,4664,2969,308,1053,7,221,40,0
12/29/2018 3:00,64,3419,1143,4562,2941,308,981,7,221,40,0
12/29/2018 4:00,64,3345,1148,4493,2915,308,935,7,224,40,0
12/29/2018 5:00,64,3303,1131,4434,2858,308,933,7,224,40,0
12/29/2018 6:00,60,3361,1155,4516,2926,307,963,7,223,30,0
12/29/2018 7:00,56,3440.6,1164,4604.6,2980,308,999,7,224,30,0
12/29/2018 8:00,56,4153.3,946,5099.3,3221,308,1248,7,223,30,0
12/29/2018 9:00,56,4447.3,1046,5493.3,3409,350,1395,17,223,30,0
12/29/2018 10:00,64,4282.1,1198,5480.1,3437,407,1281,24,219,30,0
12/29/2018 11:00,66,4318.9,1202,5520.9,3491,406,1255,32,220,30,0
12/29/2018 12:00,74,4391.6,1270,5661.6,3480,403,1372,52,221,30,8
12/29/2018 13:00,80,4536.7,1378,5914.7,3652,403,1409,89,223,30,8
12/29/2018 14:00,72,4381.6,1275,5656.6,3531,403,1277,98,220,30,9
12/29/2018 15:00,72,4137.2,1199,5336.2,3342,403,1195,47,224,33,9
12/29/2018 16:00,74,3797.3,1241,5038.3,3222,404,1009,47,224,37,16
12/29/2018 17:00,80,4055.4,1410,5465.4,3351,486,1002,217,225,40,64
12/29/2018 18:00,102,4957,2027,6984,3765,694,1274,689,223,40,197
12/29/2018 19:00,100,5299,1958,7257,3828,693,1430,823,223,40,120
12/29/2018 20:00,100,5135,1907,7042,3871,694,1398,658,223,40,58
12/29/2018 21:00,94,4822,1753,6575,3793,694,1300,399,223,40,32
12/29/2018 22:00,84,4242,1586,5828,3482,694,1193,100,222,40,13
12/29/2018 23:00,76,3556,1492,5048,3081,694,919,7,223,40,8
12/30/2018 0:00,66,3271,1269,4540,2809,468,919,7,223,40,8
12/30/2018 1:00,62,3177,1088,4265,2696,305,924,7,223,40,8
12/30/2018 2:00,60,2914,1089,4003,2450,305,910,7,223,40,8
12/30/2018 3:00,60,2788,1087,3875,2319,305,917,7,224,35,8
12/30/2018 4:00,58,2704,1088,3792,2288,305,867,7,224,35,8
12/30/2018 5:00,58,2605,1085,3690,2226,305,827,7,224,35,8
12/30/2018 6:00,60,2675,1138,3813,2294,305,880,7,224,35,8
12/30/2018 7:00,58,2718.16,1088,3806.16,2274,305,893,7,225,35,8
12/30/2018 8:00,56,2792.1,1116,3908.1,2322,305,944,7,225,33,8
12/30/2018 9:00,56,2748.8,1146,3894.8,2278,354,925,7,225,32,8
12/30/2018 10:00,56,2631.1,1085,3716.1,2157,354,875,7,215,32,8
12/30/2018 11:00,56,2562.6,1064,3626.6,2154,355,791,0,215,32,8
12/30/2018 12:00,60,2659.8,1117,3776.8,2261,354,842,0,214,32,0
12/30/2018 13:00,64,2877.9,1180,4057.9,2468,354,901,0,224,33,0
12/30/2018 14:00,64,2824.7,1116,3940.7,2373,344,892,0,223,34,0
12/30/2018 15:00,58,2526.7,1067,3593.7,2162,344,765,0,224,34,0
12/30/2018 16:00,56,2350.3,1065,3415.3,2034,344,718,0,223,34,0
12/30/2018 17:00,62,2536.3,1273,3809.3,2198,451,791,25,221,40,21
12/30/2018 18:00,94,4044,2002,6046,3177,682,1433,292,220,40,108
12/30/2018 19:00,96,4234,2019,6253,3056,682,1419,601,221,70,108
12/30/2018 20:00,96,4241,1997,6238,3137,682,1398,607,221,40,57
12/30/2018 21:00,90,3970,1851,5821,3136,683,1401,249,222,40,0
12/30/2018 22:00,80,3392,1628,5020,2886,683,1110,0,221,40,0
12/30/2018 23:00,70,2975,1467,4442,2497,682,932,0,221,40,0
12/31/2018 0:00,60,2854,1062,3916,2383,297,914,0,222,40,0
12/31/2018 1:00,60,2700,963,3663,2228,240,893,0,212,30,0
12/31/2018 2:00,60,2648,864,3512,2183,150,877,0,212,30,0
12/31/2018 3:00,58,2556,862,3418,2153,150,815,0,212,30,0
12/31/2018 4:00,58,2491,884,3375,2169,151,754,0,213,30,0
12/31/2018 5:00,56,2469,897,3366,2034,150,884,0,212,30,0
12/31/2018 6:00,56,2634,924,3558,2207,151,902,0,212,30,0
12/31/2018 7:00,56,2933,992,3925,2417,150,1055,0,212,35,0
12/31/2018 8:00,62,3304.4,1378,4682.4,2828,439,1086,7,212,40,0
12/31/2018 9:00,68,3842.6,1427,5269.6,3211,439,1291,7,199,40,0
12/31/2018 10:00,72,3912.8,1437,5349.8,3206,439,1377,7,190,40,0
12/31/2018 11:00,76,4004.7,1456,5460.7,3305,439,1389,7,189,35,0
12/31/2018 12:00,78,4214.4,1534,5748.4,3503,439,1452,7,213,35,0
12/31/2018 13:00,84,4367.2,1547,5914.2,3640,440,1476,7,212,35,0
12/31/2018 14:00,82,4294.1,1404,5698.1,3471,440,1433,7,212,35,0
12/31/2018 15:00,76,4003.4,1403,5406.4,3335,505,1218,7,212,35,5
12/31/2018 16:00,74,3897.9,1382,5279.9,3181,530,1192,7,213,68,8
12/31/2018 17:00,80,3981.5,1507,5488.5,3251,612,1241,21,215,42,26
12/31/2018 18:00,104,5201,2087,7288,3711,668,1568,746,212,42,237
12/31/2018 19:00,106,5433,2109,7542,3731,665,1652,907,211,42,228
12/31/2018 20:00,104,5373,2039,7412,3742,666,1659,846,211,42,142
12/31/2018 21:00,104,5240,2021,7261,3824,669,1652,668,211,42,91
12/31/2018 22:00,96,4747,1862,6609,3851,672,1493,245,211,41,0
12/31/2018 23:00,82,4100,1753,5853,3612,674,1227,7,211,40,0
1/1/2019 0:00,76,3835,1487,5322,3484,403,1105,7,207,40,0
1/1/2019 1:00,74,3578,1406,4984,3233,349,1073,7,208,40,0
1/1/2019 2:00,68,3454,1190,4644,2947,348,1026,7,208,40,0
1/1/2019 3:00,64,3351,1136,4487,2828,348,993,7,207,40,0
1/1/2019 4:00,60,3330,1069,4399,2807,348,998,7,139,40,0
1/1/2019 5:00,60,3278,1072,4350,2788,348,968,7,139,40,0
1/1/2019 6:00,66,3529,1139,4668,2942,348,1124,7,139,42,0
1/1/2019 7:00,66,3741.6,1176,4917.6,3182,348,1123,18,139,40,0
1/1/2019 8:00,76,4072.02,1456,5528.02,3455,530,1230,50,139,40,0
1/1/2019 9:00,80,4297.75,1597,5894.75,3554,532,1358,177,139,40,0
1/1/2019 10:00,84,4299.6,1514,5813.6,3435,531,1394,171,139,40,0
1/1/2019 11:00,88,4469.21,1509,5978.21,3618,531,1401,140,139,40,0
1/1/2019 12:00,90,4782.6,1517,6299.6,3773,529,1561,146,139,40,0
1/1/2019 13:00,92,4764.4,1550,6314.4,3626,528,1648,218,139,40,3
1/1/2019 14:00,94,4555.9,1513,6068.9,3470,531,1538,235,139,40,4
1/1/2019 15:00,94,4564.4,1483,6047.4,3447,531,1553,224,139,40,6
1/1/2019 16:00,92,4562.4,1441,6003.4,3425,531,1571,192,139,40,6
1/1/2019 17:00,96,4632.67,1525,6157.67,3304,589,1559,362,139,40,68
1/1/2019 18:00,118,5605,2001,7606,3503,669,1532,1321,139,40,284
1/1/2019 19:00,118,5829,2162,7991,3735,669,1622,1436,139,40,232
1/1/2019 20:00,118,5540,2181,7721,4000,670,1705,915,139,41,133
1/1/2019 21:00,110,5385,2091,7476,4054,670,1726,669,139,41,67
1/1/2019 22:00,98,4801,1956,6757,3832,669,1619,346,139,41,13
1/1/2019 23:00,90,4425,1755,6180,3732,668,1396,102,139,40,13
1/2/2019 0:00,80,4172,1504,5676,3672,463,1262,7,140,40,12
1/2/2019 1:00,76,3829,1359,5188,3439,337,1150,7,139,40,0
1/2/2019 2:00,74,3669,1278,4947,3253,337,1097,7,139,40,0
1/2/2019 3:00,72,3584,1255,4839,3177,337,1067,7,139,40,0
1/2/2019 4:00,72,3435,1255,4690,3070,337,1025,7,139,40,0
1/2/2019 5:00,70,3418,1256,4674,3038,337,1043,7,139,40,0
1/2/2019 6:00,76,3746,1262,5008,3269,337,1140,7,139,40,0
1/2/2019 7:00,72,4039,1240,5279,3451,336,1209,31,139,40,0
1/2/2019 8:00,78,4412.3,1406,5818.3,3632,446,1378,97,139,40,0
1/2/2019 9:00,88,4603,1525,6128,3704,532,1464,145,139,41,0
1/2/2019 10:00,88,4555.8,1541,6096.8,3737,530,1391,152,139,41,0
1/2/2019 11:00,90,4550.4,1544,6094.4,3720,530,1376,166,140,41,10
1/2/2019 12:00,94,4739.6,1627,6366.6,3876,531,1447,208,139,40,10
1/2/2019 13:00,94,4613.7,1649,6262.7,3741,530,1434,254,139,40,10
1/2/2019 14:00,94,4523.58,1596,6119.58,3609,531,1429,253,139,40,8
1/2/2019 15:00,96,4579.7,1563,6142.7,3611,530,1451,256,139,38,8
1/2/2019 16:00,92,4538.87,1537,6075.87,3536,530,1471,253,139,36,12
1/2/2019 17:00,98,4653.79,1614,6267.79,3540,531,1441,444,139,36,38
1/2/2019 18:00,120,5663,2203,7866,3779,677,1635,1265,139,36,215
1/2/2019 19:00,122,6049,2290,8339,3897,677,1802,1428,149,37,227
1/2/2019 20:00,114,5720,2245,7965,4007,678,1808,1023,149,37,149
1/2/2019 21:00,114,5456,2025,7481,3999,677,1781,671,149,37,53
1/2/2019 22:00,102,5092,1755,6847,3745,677,1755,367,149,37,15
1/2/2019 23:00,92,4570,1746,6316,3682,677,1543,136,149,37,0
1/3/2019 0:00,82,4356,1601,5957,3561,567,1422,140,149,36,0
1/3/2019 1:00,76,4065,1282,5347,3461,337,1224,65,149,35,0
1/3/2019 2:00,76,3885,1193,5078,3327,337,1147,7,149,35,0
1/3/2019 3:00,72,3758,1204,4962,3271,337,1090,7,149,36,0
1/3/2019 4:00,70,3711,1164,4875,3228,337,1048,7,149,36,0
1/3/2019 5:00,68,3620,1134,4754,3100,337,1057,7,149,36,0
1/3/2019 6:00,70,3845,1217,5062,3272,337,1190,7,149,37,0
1/3/2019 7:00,72,4074.48,1271,5345.48,3540,337,1194,15,149,37,0
1/3/2019 8:00,80,4407.9,1601,6008.9,3802,522,1305,106,149,37,0
1/3/2019 9:00,86,4622.2,1644,6266.2,3726,523,1422,309,149,37,0
1/3/2019 10:00,92,4640,1653,6293,3804,523,1331,338,149,37,0
1/3/2019 11:00,90,4536.2,1687,6223.2,3841,522,1187,376,149,37,0
